age,height_cm,weight_kg,work_rate_att,overall
19,166.0,61.0,Medium,55
19,172.0,61.0,Medium,55
21,186.0,76.0,Medium,55
18,188.0,78.0,Medium,55
20,175.0,64.0,Medium,55
20,182.0,72.0,Medium,55
20,183.0,75.0,Medium,55
36,175.0,70.0,High,55
23,185.0,75.0,Medium,55
17,183.0,64.0,Medium,55
25,198.0,95.0,Medium,55
22,179.0,71.0,Medium,55
22,183.0,86.0,Medium,55
19,185.0,77.0,High,55
20,180.0,73.0,Medium,55
22,178.0,67.0,Medium,55
26,184.0,86.0,Medium,55
21,180.0,64.0,High,55
23,177.0,73.0,Medium,55
26,189.0,91.0,Medium,55
19,175.0,65.0,Medium,55
24,182.0,78.0,Medium,55
22,185.0,70.0,Low,55
26,178.0,70.0,Medium,55
21,175.0,64.0,Medium,55
25,189.0,83.0,Medium,55
18,164.0,60.0,Medium,55
18,177.0,68.0,Medium,55
28,178.0,74.0,High,55
22,168.0,60.0,Medium,55
22,177.0,66.0,Medium,55
17,174.0,68.0,Medium,55
19,181.0,73.0,Medium,55
20,182.0,76.0,Medium,55
18,178.0,70.0,Medium,55
18,169.0,63.0,Medium,55
17,185.0,84.0,Medium,55
19,189.0,75.0,Medium,55
20,190.0,83.0,Low,55
19,185.0,82.0,Medium,55
19,183.0,67.0,Medium,55
25,191.0,91.0,Medium,55
20,180.0,75.0,Medium,55
20,180.0,70.0,Medium,55
17,180.0,70.0,Medium,55
18,179.0,77.0,Medium,55
20,188.0,79.0,Medium,55
18,182.0,80.0,Medium,55
19,180.0,74.0,Medium,55
19,188.0,82.0,Medium,55
24,183.0,75.0,Medium,55
19,186.0,71.0,Medium,55
20,190.0,76.0,Medium,55
20,170.0,74.0,Medium,55
22,178.0,70.0,High,55
20,186.0,83.0,Medium,55
26,179.0,82.0,Medium,55
18,183.0,75.0,Medium,55
19,179.0,77.0,Medium,55
19,183.0,75.0,Medium,55
17,176.0,74.0,Medium,55
31,184.0,75.0,Medium,55
22,179.0,67.0,Medium,55
21,196.0,85.0,Medium,55
19,188.0,78.0,Medium,55
33,180.0,70.0,Medium,55
23,165.0,70.0,High,55
24,184.0,80.0,Medium,55
22,190.0,73.0,Medium,55
22,184.0,76.0,Medium,55
19,176.0,68.0,Medium,55
22,179.0,74.0,Medium,55
22,178.0,70.0,Medium,55
20,180.0,75.0,Medium,55
18,183.0,68.0,Medium,55
19,179.0,72.0,High,55
20,192.0,80.0,Medium,55
21,178.0,72.0,Medium,55
18,172.0,65.0,Medium,55
20,179.0,79.0,Low,55
23,178.0,72.0,Medium,55
20,178.0,72.0,Medium,55
18,168.0,70.0,Medium,55
17,170.0,69.0,Medium,55
24,180.0,67.0,Medium,55
18,183.0,75.0,Medium,55
18,176.0,63.0,Medium,55
23,163.0,60.0,Medium,55
21,169.0,65.0,Medium,55
17,176.0,73.0,Medium,55
19,178.0,67.0,Medium,55
20,189.0,87.0,Medium,55
24,190.0,83.0,Medium,55
22,177.0,67.0,Medium,55
20,188.0,82.0,Medium,55
19,175.0,63.0,Medium,55
18,195.0,97.0,Medium,55
20,184.0,70.0,Medium,55
20,175.0,75.0,Medium,55
21,178.0,65.0,High,55
18,188.0,78.0,Medium,55
20,188.0,72.0,Medium,55
21,172.0,61.0,Medium,55
19,178.0,64.0,Medium,55
21,180.0,75.0,Medium,55
18,181.0,73.0,Medium,55
21,177.0,71.0,Medium,55
20,178.0,77.0,High,55
28,182.0,81.0,Medium,55
19,183.0,72.0,Medium,55
23,190.0,80.0,Medium,55
24,191.0,85.0,Medium,55
23,181.0,78.0,Medium,55
21,183.0,82.0,Medium,55
18,186.0,81.0,Medium,55
18,170.0,62.0,Medium,54
17,178.0,70.0,Medium,54
21,180.0,65.0,High,54
22,173.0,62.0,Medium,54
17,175.0,70.0,Medium,54
20,186.0,76.0,Medium,54
22,188.0,82.0,Low,54
18,185.0,75.0,Medium,54
21,190.0,83.0,Medium,54
23,179.0,73.0,Medium,54
17,174.0,65.0,Medium,54
18,188.0,78.0,Medium,54
19,180.0,75.0,Medium,54
18,187.0,73.0,Low,54
19,174.0,69.0,Medium,54
23,170.0,62.0,Medium,54
18,198.0,82.0,Medium,54
17,180.0,70.0,Medium,54
22,182.0,78.0,Medium,54
20,182.0,79.0,Medium,54
24,180.0,75.0,Medium,54
17,174.0,67.0,Medium,54
17,180.0,75.0,Medium,54
28,185.0,85.0,Medium,54
22,183.0,69.0,Medium,54
22,189.0,80.0,Medium,54
21,180.0,74.0,Medium,54
22,181.0,73.0,Medium,54
19,179.0,67.0,High,54
16,174.0,70.0,Medium,54
18,178.0,66.0,Medium,54
20,180.0,77.0,Medium,54
18,177.0,72.0,Medium,54
26,187.0,85.0,Medium,54
18,174.0,67.0,Medium,54
24,185.0,74.0,Medium,54
20,182.0,68.0,Medium,54
19,176.0,72.0,Medium,54
21,178.0,73.0,Medium,54
30,180.0,79.0,Medium,54
18,173.0,61.0,High,54
16,179.0,66.0,Medium,54
21,192.0,83.0,Medium,54
25,183.0,75.0,Medium,54
22,173.0,69.0,Medium,54
18,172.0,64.0,High,54
19,182.0,70.0,Medium,54
18,178.0,68.0,Medium,54
19,180.0,65.0,Medium,54
17,176.0,68.0,Medium,54
21,187.0,75.0,Medium,54
22,179.0,76.0,Medium,54
25,177.0,69.0,Medium,54
19,197.0,90.0,Medium,54
24,180.0,72.0,Medium,54
27,181.0,73.0,High,54
19,188.0,84.0,Medium,54
21,190.0,77.0,Medium,54
20,185.0,80.0,Medium,54
23,170.0,65.0,Medium,54
20,183.0,76.0,Medium,54
25,185.0,76.0,Medium,54
23,176.0,71.0,Medium,54
21,187.0,80.0,Low,54
22,176.0,69.0,Medium,54
21,187.0,73.0,High,54
19,195.0,84.0,Medium,54
18,178.0,71.0,Medium,54
20,172.0,72.0,Medium,54
20,186.0,82.0,Medium,54
16,183.0,75.0,Medium,54
18,180.0,74.0,Medium,54
19,175.0,70.0,Medium,54
22,178.0,66.0,High,54
21,170.0,73.0,Medium,54
19,183.0,77.0,Medium,54
17,193.0,90.0,Medium,54
22,174.0,62.0,Medium,54
18,178.0,64.0,Medium,54
18,174.0,62.0,Medium,54
18,177.0,67.0,High,54
23,183.0,85.0,Medium,54
18,180.0,69.0,Medium,54
22,188.0,89.0,Medium,54
26,178.0,75.0,Medium,54
19,177.0,69.0,Medium,54
21,178.0,76.0,Medium,54
22,178.0,76.0,Medium,54
19,178.0,70.0,Medium,54
18,184.0,80.0,Medium,54
18,170.0,65.0,Medium,54
17,170.0,60.0,High,54
19,184.0,67.0,Medium,54
20,180.0,76.0,High,54
18,178.0,67.0,Medium,54
20,180.0,80.0,Medium,54
20,188.0,75.0,Medium,54
19,198.0,84.0,Medium,54
19,187.0,65.0,Medium,54
31,182.0,86.0,Medium,54
18,172.0,71.0,Medium,54
22,193.0,88.0,Low,54
22,192.0,89.0,Medium,54
23,170.0,70.0,Medium,54
20,178.0,70.0,Medium,54
19,194.0,92.0,Medium,54
20,185.0,73.0,Medium,54
20,183.0,66.0,Medium,54
24,194.0,83.0,Medium,54
23,175.0,73.0,Medium,54
23,178.0,74.0,Medium,54
22,194.0,85.0,Medium,54
19,182.0,78.0,Medium,54
19,188.0,81.0,Medium,54
18,173.0,66.0,Medium,54
21,182.0,70.0,Medium,54
17,177.0,70.0,Medium,54
20,184.0,78.0,Medium,54
18,180.0,76.0,Medium,54
23,173.0,63.0,Medium,54
19,177.0,64.0,Medium,54
18,182.0,69.0,High,54
19,184.0,79.0,Medium,54
19,164.0,64.0,Medium,54
24,180.0,71.0,Medium,54
18,166.0,65.0,Medium,54
19,180.0,71.0,Medium,54
19,184.0,75.0,Medium,54
23,186.0,80.0,Medium,54
23,173.0,67.0,Medium,54
20,178.0,69.0,Medium,54
33,179.0,84.0,Medium,54
18,186.0,74.0,Medium,54
19,190.0,80.0,Medium,54
20,184.0,77.0,Medium,54
30,182.0,76.0,Medium,54
18,178.0,71.0,High,54
17,192.0,75.0,Medium,54
30,178.0,69.0,Medium,54
22,188.0,77.0,Medium,54
21,184.0,80.0,Medium,54
19,183.0,75.0,Medium,54
18,183.0,77.0,Medium,54
17,184.0,70.0,Medium,54
20,185.0,72.0,Medium,54
17,184.0,78.0,Medium,54
18,176.0,71.0,Medium,54
19,180.0,75.0,Medium,54
18,180.0,74.0,Medium,54
22,170.0,65.0,Medium,54
19,180.0,70.0,Medium,54
18,182.0,73.0,Medium,54
21,175.0,75.0,Medium,54
19,184.0,76.0,Medium,54
21,178.0,72.0,Medium,54
17,175.0,75.0,Medium,54
34,196.0,79.0,Medium,54
19,178.0,69.0,Medium,54
19,188.0,75.0,Medium,54
29,180.0,80.0,Low,54
18,180.0,75.0,Medium,54
23,180.0,75.0,Medium,54
30,185.0,80.0,Medium,54
19,196.0,85.0,Medium,54
20,183.0,78.0,Medium,54
20,180.0,70.0,Medium,54
21,188.0,74.0,Medium,54
20,182.0,72.0,Medium,54
23,193.0,85.0,Medium,54
18,175.0,66.0,Medium,54
18,188.0,72.0,Medium,54
20,173.0,64.0,High,54
18,185.0,72.0,High,54
20,175.0,66.0,Medium,54
25,191.0,71.0,High,54
18,180.0,76.0,Medium,54
19,198.0,92.0,Medium,54
20,173.0,70.0,High,54
18,169.0,54.0,Medium,54
21,178.0,75.0,Medium,54
20,180.0,70.0,Medium,54
34,181.0,77.0,Medium,54
18,195.0,85.0,Medium,54
24,173.0,70.0,Medium,54
19,175.0,65.0,Medium,54
21,177.0,70.0,Medium,54
21,175.0,80.0,High,54
19,187.0,78.0,Medium,54
22,185.0,70.0,Medium,54
18,180.0,80.0,Medium,54
25,182.0,83.0,Medium,54
18,192.0,89.0,Medium,54
19,185.0,76.0,Medium,54
17,185.0,75.0,Medium,54
19,180.0,72.0,Medium,54
17,175.0,70.0,High,54
21,194.0,80.0,Medium,54
20,179.0,73.0,High,54
21,188.0,79.0,Medium,54
21,170.0,73.0,Medium,54
18,170.0,62.0,High,54
22,188.0,77.0,Medium,54
20,179.0,78.0,Medium,54
21,184.0,78.0,Medium,54
18,180.0,70.0,Medium,54
21,183.0,76.0,High,54
22,183.0,77.0,Low,54
23,175.0,73.0,Low,54
20,181.0,74.0,Medium,54
20,180.0,74.0,Medium,54
21,183.0,70.0,Medium,54
19,191.0,75.0,Medium,54
20,190.0,82.0,Medium,54
20,191.0,84.0,Medium,54
25,181.0,75.0,Medium,54
21,170.0,62.0,High,54
22,168.0,72.0,Medium,54
20,188.0,77.0,Medium,54
19,180.0,76.0,Medium,54
20,181.0,67.0,Low,54
21,177.0,63.0,Medium,54
25,186.0,67.0,Medium,54
35,188.0,82.0,Medium,54
19,190.0,72.0,Medium,54
18,166.0,64.0,Medium,54
25,189.0,83.0,Medium,54
19,178.0,62.0,Medium,54
20,174.0,65.0,Medium,54
20,179.0,70.0,Medium,54
20,181.0,74.0,Medium,54
19,175.0,65.0,Medium,54
18,174.0,64.0,Medium,54
21,198.0,85.0,Medium,54
17,190.0,83.0,Medium,54
20,175.0,70.0,Medium,53
23,174.0,58.0,Medium,53
19,178.0,74.0,Medium,53
18,180.0,66.0,Medium,53
22,186.0,85.0,Medium,53
20,182.0,79.0,High,53
19,184.0,74.0,Medium,53
17,180.0,75.0,Medium,53
19,180.0,65.0,Medium,53
17,181.0,75.0,Medium,53
18,182.0,75.0,Medium,53
19,170.0,64.0,Medium,53
18,191.0,84.0,Medium,53
20,170.0,73.0,Medium,53
19,183.0,71.0,Medium,53
29,183.0,76.0,Medium,53
18,181.0,84.0,Low,53
17,176.0,78.0,Medium,53
18,186.0,80.0,Medium,53
25,175.0,72.0,Medium,53
27,188.0,74.0,Medium,53
22,188.0,83.0,Medium,53
19,183.0,83.0,Medium,53
21,169.0,58.0,Medium,53
25,189.0,85.0,Medium,53
20,188.0,85.0,High,53
19,188.0,70.0,Medium,53
23,167.0,52.0,Medium,53
18,176.0,74.0,Medium,53
18,185.0,80.0,Medium,53
17,176.0,68.0,Medium,53
33,186.0,80.0,Medium,53
20,178.0,68.0,Medium,53
28,175.0,72.0,Medium,53
21,173.0,63.0,Medium,53
18,179.0,75.0,Medium,53
18,193.0,82.0,Medium,53
23,172.0,64.0,Medium,53
20,177.0,75.0,High,53
20,173.0,71.0,Medium,53
21,184.0,75.0,Medium,53
25,194.0,88.0,Medium,53
18,187.0,76.0,Medium,53
18,180.0,64.0,High,53
21,177.0,74.0,Medium,53
20,185.0,80.0,Medium,53
19,183.0,73.0,Medium,53
21,174.0,64.0,Medium,53
22,183.0,75.0,Medium,53
18,179.0,76.0,Medium,53
21,181.0,91.0,Medium,53
17,175.0,65.0,Medium,53
20,183.0,62.0,Medium,53
17,171.0,72.0,Medium,53
18,181.0,73.0,Medium,53
21,184.0,70.0,Medium,53
18,180.0,75.0,Medium,53
22,172.0,75.0,Medium,53
19,175.0,69.0,Medium,53
20,195.0,72.0,Medium,53
21,177.0,72.0,Medium,53
21,179.0,75.0,Medium,53
20,184.0,75.0,Medium,53
18,182.0,77.0,Medium,53
19,175.0,60.0,Medium,53
19,186.0,78.0,Medium,53
22,173.0,61.0,Medium,53
20,173.0,70.0,Medium,53
20,179.0,72.0,Medium,53
17,178.0,70.0,Medium,53
20,177.0,75.0,Medium,53
18,172.0,64.0,Medium,53
20,180.0,70.0,High,53
19,180.0,67.0,Medium,53
19,189.0,78.0,Medium,53
18,190.0,80.0,Medium,53
20,186.0,73.0,Medium,53
28,181.0,67.0,Medium,53
19,180.0,75.0,Medium,53
19,186.0,80.0,Medium,53
20,187.0,82.0,Medium,53
17,194.0,92.0,Medium,53
23,172.0,70.0,Medium,53
20,180.0,75.0,Medium,53
22,182.0,73.0,Medium,53
19,168.0,63.0,High,53
17,176.0,70.0,Medium,53
18,176.0,71.0,Medium,53
18,190.0,83.0,Medium,53
21,176.0,68.0,Medium,53
25,188.0,85.0,Medium,53
18,182.0,80.0,Medium,53
21,168.0,72.0,Medium,53
25,179.0,85.0,Medium,53
17,179.0,78.0,Medium,53
19,186.0,79.0,Medium,53
25,181.0,75.0,Medium,53
21,178.0,72.0,Medium,53
29,175.0,72.0,Medium,53
22,175.0,69.0,Medium,53
20,178.0,70.0,Medium,53
24,187.0,80.0,Medium,53
19,169.0,66.0,High,53
18,180.0,71.0,Medium,53
25,174.0,70.0,Medium,53
19,192.0,78.0,Medium,53
18,180.0,78.0,Medium,53
17,190.0,70.0,Medium,53
18,174.0,70.0,Medium,53
18,180.0,70.0,Medium,53
18,174.0,66.0,Medium,53
20,185.0,77.0,Medium,53
19,179.0,68.0,High,53
17,175.0,75.0,Medium,53
19,178.0,71.0,Medium,53
23,168.0,68.0,Medium,53
18,180.0,62.0,Medium,53
19,183.0,71.0,Medium,53
18,179.0,71.0,Medium,53
19,175.0,66.0,Medium,53
20,191.0,85.0,Medium,53
18,184.0,74.0,Medium,53
20,197.0,88.0,Medium,53
18,185.0,75.0,Medium,53
20,172.0,70.0,High,53
24,176.0,70.0,High,53
19,183.0,72.0,Medium,53
19,181.0,75.0,Medium,53
17,175.0,65.0,Medium,53
17,180.0,75.0,Medium,53
18,183.0,75.0,Medium,53
23,185.0,72.0,Medium,53
18,191.0,79.0,Medium,53
17,180.0,65.0,High,53
22,196.0,86.0,Medium,53
18,186.0,80.0,Medium,53
19,177.0,70.0,Medium,53
18,175.0,68.0,Medium,53
21,178.0,75.0,Medium,53
19,187.0,74.0,Medium,53
18,176.0,69.0,Medium,53
26,194.0,82.0,Medium,53
18,175.0,70.0,Medium,53
19,185.0,75.0,Low,53
17,183.0,68.0,Medium,53
19,183.0,72.0,Medium,53
19,180.0,75.0,High,53
18,173.0,64.0,Medium,53
18,180.0,77.0,Medium,53
23,188.0,81.0,Medium,53
19,183.0,73.0,Medium,53
21,189.0,77.0,Medium,53
19,180.0,72.0,High,53
17,180.0,75.0,High,53
18,179.0,75.0,Medium,53
19,180.0,70.0,Medium,53
25,190.0,85.0,Medium,53
19,177.0,67.0,Medium,53
19,187.0,75.0,Medium,53
19,181.0,73.0,Medium,53
18,191.0,70.0,Low,53
24,180.0,70.0,Medium,53
18,177.0,69.0,Medium,53
19,186.0,70.0,High,53
18,183.0,74.0,High,53
18,175.0,62.0,Medium,53
19,175.0,60.0,Medium,53
21,170.0,68.0,Medium,53
22,185.0,81.0,Medium,53
19,193.0,75.0,Medium,53
18,181.0,72.0,High,53
17,170.0,60.0,Medium,53
22,173.0,65.0,High,53
26,180.0,66.0,Medium,53
19,185.0,78.0,Medium,53
19,178.0,71.0,High,53
18,180.0,80.0,Medium,53
18,190.0,88.0,Medium,53
24,180.0,76.0,Medium,53
18,176.0,68.0,Medium,53
23,185.0,76.0,Medium,53
18,181.0,70.0,Medium,53
18,181.0,76.0,Medium,53
20,180.0,76.0,Medium,53
20,183.0,75.0,Medium,53
20,178.0,78.0,Medium,53
19,175.0,65.0,Medium,53
19,178.0,64.0,Medium,53
19,183.0,71.0,Medium,53
21,179.0,70.0,Medium,53
18,184.0,69.0,Medium,53
18,175.0,73.0,Medium,53
22,191.0,79.0,Medium,53
18,185.0,70.0,Medium,53
22,174.0,68.0,Medium,53
18,183.0,80.0,Medium,53
18,174.0,68.0,Medium,53
20,188.0,76.0,Medium,53
21,182.0,77.0,Medium,53
17,182.0,75.0,Medium,53
19,180.0,74.0,Medium,53
20,178.0,70.0,Medium,53
18,187.0,70.0,Medium,53
19,188.0,71.0,High,53
18,183.0,75.0,Medium,53
19,178.0,76.0,High,53
19,185.0,79.0,Medium,53
22,180.0,70.0,Medium,53
19,195.0,81.0,Medium,53
24,170.0,70.0,High,53
22,183.0,73.0,Medium,53
17,180.0,72.0,Medium,53
20,186.0,77.0,Low,53
17,180.0,70.0,Medium,53
20,177.0,77.0,Medium,53
19,190.0,85.0,Medium,53
21,185.0,79.0,Medium,53
17,188.0,79.0,Medium,53
24,185.0,83.0,Medium,53
20,186.0,80.0,Medium,53
20,193.0,85.0,Medium,53
19,180.0,70.0,Medium,53
18,178.0,70.0,Medium,53
18,175.0,62.0,Medium,53
20,175.0,70.0,High,53
20,183.0,76.0,Medium,53
20,186.0,67.0,Medium,53
19,192.0,87.0,Medium,53
21,199.0,94.0,Medium,53
19,185.0,78.0,Low,53
17,180.0,65.0,Medium,53
19,186.0,74.0,Medium,52
19,190.0,91.0,Medium,52
18,186.0,64.0,High,52
20,190.0,79.0,High,52
19,175.0,75.0,Low,52
17,182.0,75.0,Medium,52
24,186.0,81.0,Medium,52
18,177.0,73.0,Medium,52
19,168.0,65.0,Medium,52
20,170.0,68.0,High,52
20,183.0,68.0,Medium,52
20,185.0,80.0,Medium,52
21,169.0,64.0,Medium,52
26,180.0,70.0,Medium,52
22,169.0,70.0,Medium,52
20,180.0,70.0,Medium,52
20,177.0,71.0,Medium,52
19,180.0,75.0,Medium,52
18,176.0,71.0,Medium,52
19,176.0,64.0,Medium,52
20,175.0,73.0,Medium,52
18,190.0,79.0,Medium,52
20,183.0,75.0,Medium,52
19,178.0,69.0,Medium,52
22,175.0,78.0,Medium,52
19,180.0,75.0,Medium,52
18,185.0,78.0,Medium,52
23,191.0,79.0,Medium,52
22,175.0,65.0,Medium,52
28,172.0,70.0,Medium,52
25,174.0,70.0,Medium,52
22,189.0,80.0,Medium,52
22,184.0,80.0,Medium,52
23,182.0,75.0,Medium,52
18,185.0,78.0,High,52
18,175.0,68.0,Medium,52
20,175.0,65.0,Medium,52
19,181.0,72.0,Medium,52
21,173.0,62.0,Low,52
19,174.0,72.0,Medium,52
18,178.0,71.0,Medium,52
21,185.0,74.0,Medium,52
18,180.0,80.0,Medium,52
19,179.0,76.0,Medium,52
19,191.0,80.0,Medium,52
21,194.0,86.0,Medium,52
19,185.0,77.0,Medium,52
22,194.0,95.0,Medium,52
20,188.0,83.0,Medium,52
20,168.0,69.0,Medium,52
17,181.0,75.0,Medium,52
18,180.0,77.0,Medium,52
30,184.0,80.0,Medium,52
22,187.0,80.0,Medium,52
23,188.0,79.0,Medium,52
24,177.0,76.0,Medium,52
19,181.0,70.0,Medium,52
20,182.0,72.0,Medium,52
17,188.0,78.0,Medium,52
18,185.0,70.0,Medium,52
20,190.0,83.0,Medium,52
19,186.0,81.0,Medium,52
18,184.0,70.0,Medium,52
20,179.0,72.0,High,52
24,185.0,78.0,Medium,52
26,193.0,84.0,Medium,52
27,184.0,80.0,Medium,52
20,188.0,81.0,Medium,52
19,177.0,76.0,Medium,52
22,193.0,83.0,Medium,52
36,173.0,67.0,Medium,52
18,183.0,82.0,Medium,52
19,188.0,84.0,Medium,52
18,183.0,75.0,Medium,52
20,189.0,75.0,Medium,52
18,176.0,70.0,Medium,52
20,177.0,67.0,Medium,52
21,168.0,57.0,Medium,52
20,192.0,83.0,Medium,52
25,175.0,73.0,Medium,52
18,183.0,76.0,Medium,52
21,182.0,75.0,Medium,52
18,175.0,75.0,Medium,52
19,189.0,76.0,Medium,52
20,175.0,72.0,Medium,52
20,187.0,90.0,Medium,52
18,177.0,65.0,Medium,52
27,183.0,83.0,Medium,52
16,191.0,78.0,Medium,52
19,192.0,75.0,Medium,52
20,181.0,65.0,Medium,52
17,170.0,65.0,High,52
20,189.0,86.0,Medium,52
19,171.0,65.0,Medium,52
20,184.0,79.0,Medium,52
21,180.0,77.0,Medium,52
19,182.0,71.0,Medium,52
18,195.0,84.0,Medium,52
19,183.0,70.0,Medium,52
20,187.0,82.0,Medium,52
18,170.0,63.0,Medium,52
17,183.0,70.0,Medium,52
19,186.0,81.0,Medium,52
17,180.0,75.0,Medium,52
20,170.0,62.0,High,52
38,183.0,75.0,Medium,52
18,188.0,77.0,Medium,52
17,176.0,69.0,Medium,52
31,178.0,73.0,Medium,52
19,180.0,60.0,Medium,52
20,172.0,60.0,Medium,52
18,188.0,75.0,Medium,52
18,181.0,75.0,High,52
18,168.0,64.0,Medium,52
20,173.0,70.0,Medium,52
36,187.0,79.0,Medium,52
19,180.0,74.0,Medium,52
18,183.0,72.0,High,52
19,175.0,67.0,Medium,52
21,184.0,74.0,Medium,52
19,183.0,65.0,Medium,52
20,176.0,78.0,Medium,52
18,183.0,78.0,Medium,52
21,168.0,64.0,High,52
17,176.0,65.0,Medium,52
18,170.0,72.0,Medium,52
18,193.0,75.0,Medium,52
20,175.0,76.0,Medium,52
19,183.0,82.0,Medium,52
19,175.0,65.0,Medium,52
19,180.0,74.0,Medium,52
19,175.0,65.0,High,52
21,178.0,65.0,Medium,52
21,184.0,81.0,Medium,52
18,188.0,81.0,Medium,52
21,180.0,72.0,Medium,52
19,167.0,68.0,Medium,52
18,183.0,68.0,Medium,52
17,171.0,65.0,Medium,52
21,183.0,67.0,Medium,52
18,185.0,80.0,Medium,52
20,173.0,63.0,High,52
19,180.0,72.0,Medium,52
19,170.0,62.0,Medium,52
22,170.0,75.0,Medium,52
37,177.0,81.0,Medium,52
17,174.0,65.0,Medium,52
17,176.0,70.0,Medium,52
22,174.0,65.0,Medium,52
22,185.0,80.0,Medium,52
19,184.0,73.0,Medium,52
31,185.0,76.0,Medium,52
20,178.0,77.0,Medium,52
17,177.0,72.0,Medium,52
21,185.0,75.0,Medium,52
17,183.0,75.0,Medium,52
17,175.0,69.0,Medium,52
22,188.0,90.0,Medium,52
19,176.0,62.0,Medium,52
20,188.0,74.0,Medium,52
18,176.0,73.0,High,52
20,188.0,80.0,Medium,52
26,180.0,84.0,Medium,52
19,165.0,65.0,Medium,52
19,181.0,68.0,High,52
20,182.0,70.0,Medium,52
19,187.0,74.0,Medium,52
20,177.0,72.0,Medium,52
23,180.0,75.0,Medium,52
17,182.0,69.0,Medium,52
18,181.0,70.0,Medium,51
18,184.0,68.0,Medium,51
18,188.0,89.0,Medium,51
22,187.0,74.0,Medium,51
19,187.0,80.0,Medium,51
18,188.0,77.0,Medium,51
18,175.0,64.0,Medium,51
19,167.0,58.0,Medium,51
20,195.0,80.0,Medium,51
17,170.0,60.0,Medium,51
20,177.0,69.0,Medium,51
23,173.0,67.0,Medium,51
20,182.0,78.0,Medium,51
18,191.0,83.0,Medium,51
20,174.0,62.0,Medium,51
20,179.0,69.0,Medium,51
19,185.0,78.0,Medium,51
18,196.0,73.0,Low,51
18,177.0,64.0,Medium,51
21,185.0,65.0,Medium,51
17,180.0,70.0,Medium,51
18,178.0,76.0,Medium,51
19,182.0,68.0,Medium,51
24,177.0,73.0,Medium,51
18,186.0,78.0,Medium,51
25,184.0,75.0,Medium,51
20,181.0,70.0,Medium,51
18,185.0,66.0,Medium,51
18,183.0,75.0,Medium,51
19,175.0,65.0,Medium,51
19,175.0,71.0,Medium,51
18,173.0,63.0,Medium,51
18,182.0,76.0,Medium,51
17,173.0,63.0,High,51
16,177.0,72.0,Medium,51
17,180.0,78.0,Medium,51
18,180.0,76.0,Medium,51
20,185.0,74.0,Medium,51
19,189.0,75.0,Medium,51
20,175.0,64.0,Medium,51
19,178.0,70.0,Medium,51
18,173.0,68.0,Medium,51
17,180.0,65.0,Medium,51
22,175.0,69.0,High,51
20,196.0,92.0,Medium,51
27,188.0,82.0,Medium,51
17,165.0,64.0,Medium,51
19,175.0,62.0,Medium,51
22,180.0,72.0,Medium,51
19,176.0,72.0,Low,51
18,183.0,85.0,Medium,51
18,190.0,79.0,Medium,51
23,194.0,93.0,Medium,51
19,176.0,70.0,Medium,51
19,188.0,87.0,Medium,51
18,189.0,82.0,Medium,51
19,171.0,62.0,Medium,51
17,177.0,73.0,Medium,51
18,176.0,68.0,Medium,51
18,173.0,63.0,Medium,51
21,186.0,80.0,Medium,51
17,185.0,72.0,Medium,51
19,187.0,84.0,Medium,51
19,176.0,68.0,Medium,51
19,177.0,73.0,Medium,51
17,185.0,78.0,Medium,51
19,184.0,75.0,Low,51
18,166.0,56.0,Medium,51
24,183.0,75.0,Medium,51
17,175.0,64.0,Medium,51
18,183.0,68.0,High,51
19,178.0,71.0,Medium,51
22,188.0,68.0,Medium,51
18,175.0,70.0,Medium,51
20,180.0,70.0,Medium,51
18,178.0,74.0,Medium,51
19,191.0,88.0,Medium,51
19,180.0,75.0,Low,51
19,176.0,70.0,Medium,51
21,183.0,71.0,Medium,51
23,183.0,73.0,Low,51
19,179.0,78.0,Medium,51
17,178.0,67.0,Medium,51
20,188.0,79.0,Low,51
17,185.0,70.0,High,51
18,170.0,70.0,Medium,51
21,178.0,68.0,Medium,51
17,188.0,85.0,Medium,51
22,188.0,70.0,Medium,51
19,184.0,65.0,Medium,51
17,188.0,80.0,Medium,51
18,186.0,75.0,Medium,51
20,172.0,68.0,Medium,51
18,180.0,75.0,Medium,51
21,185.0,80.0,Medium,51
18,178.0,76.0,Medium,51
18,180.0,70.0,Medium,51
18,175.0,68.0,Medium,51
19,179.0,63.0,High,51
19,180.0,77.0,Medium,51
19,180.0,75.0,Medium,51
23,173.0,61.0,Medium,51
19,185.0,70.0,Medium,51
21,178.0,73.0,Medium,51
18,182.0,76.0,Low,51
25,183.0,73.0,Medium,51
19,188.0,80.0,Medium,51
19,175.0,68.0,Medium,51
18,170.0,65.0,Medium,51
19,180.0,80.0,Medium,51
18,175.0,65.0,Medium,51
18,186.0,78.0,Medium,51
18,180.0,75.0,Medium,51
20,185.0,70.0,Medium,51
17,185.0,75.0,Medium,51
20,177.0,68.0,Medium,51
21,187.0,75.0,High,51
20,178.0,72.0,High,51
16,175.0,63.0,Medium,51
17,184.0,74.0,Medium,51
22,172.0,66.0,Medium,51
23,185.0,79.0,Medium,51
20,170.0,69.0,Medium,51
19,176.0,72.0,Low,51
20,178.0,63.0,Medium,51
19,185.0,77.0,Medium,51
20,178.0,64.0,Medium,51
19,188.0,76.0,Medium,51
33,187.0,87.0,Medium,51
20,189.0,81.0,Medium,51
19,180.0,70.0,Medium,51
17,188.0,73.0,Medium,51
18,188.0,80.0,Medium,51
18,175.0,65.0,Medium,51
